id,host_id,host_name,neighbourhood_cleansed,city,latitude,longitude,price,number_of_reviews,review_scores_rating
8311242,11610447,Thomas,Central Business District,Seattle,47.60692703417979,-122.33924217231356,117.0,7,97.0
3977605,247975,Kevin And Monica,Central Business District,Seattle,47.60521067229065,-122.32994308749808,85.0,102,88.0
6344566,11845596,Charlotte,Central Business District,Seattle,47.6104834297297,-122.3370290642769,122.0,64,98.0
2191169,4962900,Jordan,Central Business District,Seattle,47.60736057499324,-122.33760726579571,142.0,18,94.0
5213468,8534462,Daniela,Central Business District,Seattle,47.61131631594428,-122.33992029997431,237.0,30,99.0
9822759,13010672,Isabella,Central Business District,Seattle,47.612374348006355,-122.33512546798485,350.0,0,
945645,4411144,Emma,Central Business District,Seattle,47.606881766835954,-122.34059571388123,99.0,9,97.0
8193241,4874276,Sarah,Central Business District,Seattle,47.612465377195576,-122.33263410623032,110.0,16,96.0
6916167,12520715,Tom,Central Business District,Seattle,47.60655570910676,-122.33882922903251,300.0,0,
6941113,20069008,Kaiser,Central Business District,Seattle,47.613063111272744,-122.33065175492443,225.0,18,97.0
2621746,453540,Sid,Central Business District,Seattle,47.61186259581745,-122.33878166789837,99.0,106,93.0
449602,2232569,Kyle,Central Business District,Seattle,47.608175813171904,-122.33765470753073,65.0,108,98.0
1724849,9091378,Brittany,Central Business District,Seattle,47.60758178902561,-122.3388422596158,275.0,11,93.0
3868138,8534462,Daniela,Central Business District,Seattle,47.60266234134942,-122.33753716684895,183.0,46,98.0
8193054,4874276,Sarah,Central Business District,Seattle,47.6120669290215,-122.3332126119045,110.0,10,98.0
6807981,8534462,Daniela,Central Business District,Seattle,47.606897202285644,-122.34068376679512,156.0,18,96.0
1163345,6372203,Darcy,Central Business District,Seattle,47.60567205123268,-122.33149399202291,169.0,107,88.0
6436727,33601666,Alan,First Hill,Seattle,47.61100176512663,-122.32858612455696,150.0,14,94.0
8553556,37423892,Kevin,First Hill,Seattle,47.611334418357075,-122.32604789144008,125.0,12,91.0
7389483,2405924,Tahira,First Hill,Seattle,47.61225737242129,-122.32636562553293,175.0,1,100.0
1901706,1787819,Christine,First Hill,Seattle,47.61320978481119,-122.32327762641904,155.0,15,96.0
4137114,9058822,Andre And Joel,First Hill,Seattle,47.61096539961981,-122.32907247302464,151.0,54,94.0
5249093,14980831,Rebecca,First Hill,Seattle,47.61317622635249,-122.32908403668802,175.0,27,90.0
356608,1787819,Christine,First Hill,Seattle,47.613043010546605,-122.32321421294105,196.0,40,96.0
5270223,21818936,Justin,First Hill,Seattle,47.61096182378536,-122.33032119082864,110.0,0,
7824870,27676513,Sarah,First Hill,Seattle,47.61345647608498,-122.32497953403096,140.0,0,
828298,74305,Darik,First Hill,Seattle,47.611855354434034,-122.3304909486734,175.0,14,92.0
8446347,44470118,Michelle,First Hill,Seattle,47.610162489020205,-122.32357163296595,250.0,0,
5989894,2775464,Lubna,First Hill,Seattle,47.60887199748911,-122.3281057666577,90.0,11,95.0
7699495,7785901,Andric And Drea,First Hill,Seattle,47.60815597715229,-122.32919840425645,105.0,6,100.0
3270492,16537099,Maximillian,First Hill,Seattle,47.611091497757734,-122.3307334251513,95.0,62,97.0
5372156,8534462,Daniela,First Hill,Seattle,47.60834831273565,-122.32867412004522,139.0,15,96.0
2933877,14980831,Rebecca,First Hill,Seattle,47.61263327263565,-122.32944199239357,115.0,9,91.0
4943016,3294357,Rachel & Grace,First Hill,Seattle,47.611327641771965,-122.33060010202864,185.0,4,90.0
3624990,14980831,Rebecca,First Hill,Seattle,47.61136873936966,-122.328852549505,175.0,18,90.0
7391003,32394807,Andreina,First Hill,Seattle,47.609538354985546,-122.33017847610924,75.0,43,85.0
9922140,41319913,Cousin,First Hill,Seattle,47.60940704488772,-122.32911502838186,85.0,0,
10126199,35324206,Gracie,First Hill,Seattle,47.60970200536118,-122.3288628462014,129.0,0,
6752031,35354152,Johnny,First Hill,Seattle,47.60844896548192,-122.3288112096693,70.0,18,91.0
1815304,9508208,Michael,First Hill,Seattle,47.61281849257711,-122.32761469498787,79.0,139,91.0
10211716,50550045,Diane,First Hill,Seattle,47.60980660593094,-122.32442444659095,109.0,0,
3793047,1434203,Adam,First Hill,Seattle,47.613998017824684,-122.32639599096396,100.0,37,92.0
353039,1787819,Christine,First Hill,Seattle,47.61367456391695,-122.32202827214266,155.0,18,93.0
5218550,19962298,Susan,First Hill,Seattle,47.610899949474465,-122.32520882574413,87.0,71,98.0
7809494,41112217,Steven,First Hill,Seattle,47.60692271765238,-122.32526394571826,165.0,18,98.0
6627403,34689188,Zachary,First Hill,Seattle,47.61317414367073,-122.32449043749628,100.0,6,100.0
8065715,23312083,Aaron,First Hill,Seattle,47.6129264391055,-122.32867171149422,78.0,14,99.0
7431247,33852132,Evan,First Hill,Seattle,47.61365484766513,-122.32320300912764,150.0,1,100.0
9460,30832,Siena,First Hill,Seattle,47.60800998191817,-122.32873866995098,99.0,240,98.0
6993978,10969315,Karin,First Hill,Seattle,47.610135615293046,-122.32652007789689,80.0,13,100.0
9979329,50550045,Diane,First Hill,Seattle,47.60907318829982,-122.32357691127716,185.0,0,
9061868,34779932,Marc,First Hill,Seattle,47.612446786741764,-122.3303400169572,169.0,2,90.0
1246769,1025723,Dirk & Jaq,First Hill,Seattle,47.6124562645795,-122.33014138835165,129.0,154,96.0
1107845,6082692,Owen,First Hill,Seattle,47.61392866627492,-122.32635162630623,80.0,55,93.0
1583047,4342525,Eric,First Hill,Seattle,47.61345287238848,-122.32345143729215,77.0,6,87.0
7735282,10558142,James,First Hill,Seattle,47.611759638284184,-122.32141596390464,99.0,9,98.0
7710713,7785901,Andric And Drea,First Hill,Seattle,47.60623759325325,-122.32730650838728,119.0,8,100.0
7735313,10558142,James,First Hill,Seattle,47.61171392994842,-122.32860197178177,129.0,31,97.0
8869027,46246090,Christopher,First Hill,Seattle,47.60666130176686,-122.32779217432402,145.0,10,100.0
9781881,30016584,Bogdan,First Hill,Seattle,47.60956657229394,-122.32771243284249,250.0,0,
6239907,8736485,Max And Anse,First Hill,Seattle,47.606737036035156,-122.32590391588221,99.0,46,97.0
6315269,74305,Darik,First Hill,Seattle,47.61181239415386,-122.32924446230871,230.0,2,100.0
9318524,8534462,Daniela,First Hill,Seattle,47.61088532713274,-122.32488325524339,109.0,1,100.0
6812415,2082490,Marianne,First Hill,Seattle,47.608418792832616,-122.32420051784365,85.0,16,95.0
7118258,9742904,Patrick,First Hill,Seattle,47.61165691358035,-122.32319883241681,120.0,1,100.0
8505421,44785869,Abby,First Hill,Seattle,47.60779422764064,-122.32746298526035,150.0,1,80.0
6246861,10558142,James,First Hill,Seattle,47.61386974982458,-122.32655013742577,115.0,71,94.0
7828222,2775464,Lubna,First Hill,Seattle,47.60941774977953,-122.3286885452584,130.0,3,93.0
7533901,34779932,Marc,First Hill,Seattle,47.612294184512976,-122.32965424649244,129.0,3,87.0
3803947,8534462,Daniela,First Hill,Seattle,47.60789080549439,-122.3278083773261,129.0,55,98.0
2943860,14980831,Rebecca,First Hill,Seattle,47.61172003131037,-122.33042524699611,195.0,14,90.0
7388225,4730169,Magic,First Hill,Seattle,47.611603406666774,-122.31722940114929,500.0,1,100.0
2620429,30832,Siena,First Hill,Seattle,47.61191940800439,-122.33033455666546,195.0,84,98.0
5036739,25999682,Coleen,First Hill,Seattle,47.61182838663142,-122.32941397086329,250.0,0,
2978929,8838512,Sarah,First Hill,Seattle,47.607951260660506,-122.32823748227949,100.0,45,89.0
7699096,7785901,Andric And Drea,First Hill,Seattle,47.606807717265475,-122.32898000296065,110.0,16,100.0
4439293,9058822,Andre And Joel,First Hill,Seattle,47.611866199276506,-122.3285520217916,121.0,66,95.0
580815,1787819,Christine,First Hill,Seattle,47.61354857519745,-122.32130539888736,139.0,11,98.0
5315169,27532846,Barbara,First Hill,Seattle,47.61313839605288,-122.32516160019074,120.0,26,94.0
3906076,20220925,Ezana,First Hill,Seattle,47.61145048591772,-122.33108396142686,110.0,53,98.0
4566609,16110062,Alex,First Hill,Seattle,47.61322587660342,-122.32360094275141,69.0,25,78.0
9304465,15697627,Hassan,First Hill,Seattle,47.61048943396307,-122.32532929385854,100.0,0,
1136984,2230478,Sanjaya,First Hill,Seattle,47.61159541550975,-122.33076216404459,150.0,65,94.0
6494181,14980831,Rebecca,First Hill,Seattle,47.61246834969736,-122.33005311469508,215.0,12,97.0
4494947,23316438,Justin,First Hill,Seattle,47.609716454718885,-122.32472462559878,40.0,0,
9533648,43053036,Andrew,First Hill,Seattle,47.612627845300715,-122.32458051327824,103.0,7,91.0
284087,721070,Suzanne,First Hill,Seattle,47.611481116658794,-122.32912106367388,175.0,75,94.0
2825852,8534462,Daniela,First Hill,Seattle,47.60907506730185,-122.32305002856279,139.0,68,95.0
8817033,22061910,Casey,First Hill,Seattle,47.60884940522395,-122.32175366243023,66.0,11,96.0
9097503,38463938,O,First Hill,Seattle,47.6124791346092,-122.32374712347256,85.0,7,83.0
10211609,50550045,Diane,First Hill,Seattle,47.60967014995582,-122.32292569153772,65.0,0,
1684236,8905591,David,First Hill,Seattle,47.611002651020115,-122.32880399937044,100.0,49,98.0
1159226,1787819,Christine,First Hill,Seattle,47.613273759033916,-122.32223758585812,174.0,14,96.0
9318440,8534462,Daniela,First Hill,Seattle,47.609225257375385,-122.32310136961591,200.0,2,100.0
7884782,10558142,James,First Hill,Seattle,47.61365053599741,-122.32101464132357,120.0,36,98.0
9236961,48010503,Jared,First Hill,Seattle,47.61129002208384,-122.32894250103138,90.0,1,100.0
8065531,23312083,Aaron,First Hill,Seattle,47.61154264157813,-122.32868197954168,78.0,12,97.0
8342429,43220022,Jordan,First Hill,Seattle,47.61227904152256,-122.33046453206696,99.0,8,100.0
2149219,1787819,Christine,First Hill,Seattle,47.61281944455637,-122.32128627700745,174.0,13,92.0
7678814,9455871,Alex,First Hill,Seattle,47.61185607845229,-122.3247536850616,110.0,3,93.0
9432322,7612120,Daniel,First Hill,Seattle,47.60808608372815,-122.32799150848301,72.0,0,
4410544,8534462,Daniela,First Hill,Seattle,47.606839745352,-122.32775412272808,190.0,39,96.0
8129676,10100985,Tyler,First Hill,Seattle,47.6083221732831,-122.32999566916388,100.0,6,93.0
4614955,9058822,Andre And Joel,First Hill,Seattle,47.61259701572926,-122.32987565050767,151.0,39,93.0
1043194,3294357,Rachel & Grace,First Hill,Seattle,47.61288548828431,-122.32924135212996,175.0,21,98.0
8385687,22061910,Casey,First Hill,Seattle,47.609843416168616,-122.32119982188446,250.0,8,95.0
8579782,14980831,Rebecca,First Hill,Seattle,47.61158121114082,-122.32938345978391,140.0,3,93.0
9908825,50550045,Diane,First Hill,Seattle,47.609884907560904,-122.32694834841006,120.0,0,
9530877,8534462,Daniela,First Hill,Seattle,47.611230808408024,-122.32510200188608,99.0,0,
8441263,21657753,Josué,First Hill,Seattle,47.61265098823325,-122.32392214481814,180.0,0,
9530788,8534462,Daniela,First Hill,Seattle,47.609710062641525,-122.32361711381472,109.0,0,
3394936,14980831,Rebecca,First Hill,Seattle,47.61143729278416,-122.32876669174057,140.0,8,98.0
6882518,36063155,Reginald,First Hill,Seattle,47.608785977359716,-122.32580861521382,75.0,16,94.0
4031625,8534462,Daniela,First Hill,Seattle,47.6067010000524,-122.32870269270515,129.0,36,97.0
4494948,23316438,Justin,First Hill,Seattle,47.61069985763136,-122.32417655326871,135.0,33,99.0
4616695,6350194,Raven,First Hill,Seattle,47.60944714773922,-122.32585664860537,150.0,19,99.0
4106041,8534462,Daniela,First Hill,Seattle,47.60768750362729,-122.32874998838732,139.0,20,94.0
2532879,4105278,Cole,First Hill,Seattle,47.61396778992279,-122.32582643088574,110.0,54,97.0
4752817,24526173,Connie,First Hill,Seattle,47.61168312260929,-122.32873782791195,179.0,57,94.0
6808970,2082490,Marianne,First Hill,Seattle,47.61041857655521,-122.32545239840842,120.0,1,100.0
1157083,3294357,Rachel & Grace,First Hill,Seattle,47.61169622242593,-122.32929414367467,245.0,18,98.0
6226666,26568979,Jinkai,First Hill,Seattle,47.61071771905078,-122.32558392279499,150.0,2,90.0
9151374,37164701,Rachael,First Hill,Seattle,47.60977140685161,-122.3241333748826,105.0,3,40.0
6807884,8534462,Daniela,First Hill,Seattle,47.6135938043505,-122.32784009458851,209.0,16,96.0
1761870,7611812,Austin,First Hill,Seattle,47.612329222268684,-122.32726550159401,125.0,0,
6949900,19415602,Dustin,Yesler Terrace,Seattle,47.60712630400483,-122.32003198195524,145.0,11,96.0
5126446,26498843,Amy,Yesler Terrace,Seattle,47.6065618717361,-122.32129774291404,115.0,2,100.0
8341720,4308027,Trang,Yesler Terrace,Seattle,47.60440531895508,-122.31801029662789,89.0,3,100.0
8355276,22049520,Rilwan,Yesler Terrace,Seattle,47.6048786282568,-122.32230815190458,65.0,14,87.0
7920539,27122439,Anthony,Yesler Terrace,Seattle,47.60327559130218,-122.32038992835587,165.0,5,100.0
7598743,33065911,Cindy,Yesler Terrace,Seattle,47.60528826793278,-122.32087818896088,180.0,16,98.0
7916754,4283892,Len,Yesler Terrace,Seattle,47.604813166509295,-122.3188037181771,140.0,1,100.0
7956227,41958382,Mae,Yesler Terrace,Seattle,47.60593216517163,-122.32000131429683,100.0,7,97.0
4706111,20803374,Allen,Yesler Terrace,Seattle,47.60532853151924,-122.31942629211224,179.0,2,100.0
8016309,37720556,Brett,Yesler Terrace,Seattle,47.60698878163114,-122.3197008961962,65.0,16,93.0
5793477,30055689,Niki,Yesler Terrace,Seattle,47.603930476728365,-122.3230191472683,75.0,19,89.0
2926776,2121640,Leslie & Mike,Yesler Terrace,Seattle,47.60405104047603,-122.3226425797513,150.0,7,94.0
8443258,4308027,Trang,Yesler Terrace,Seattle,47.603869778811344,-122.31898078492227,169.0,4,95.0
7577073,204975,Philippe,Yesler Terrace,Seattle,47.60571032937745,-122.3180858936221,112.0,0,
6838418,34959604,Angie,Yesler Terrace,Seattle,47.60479790289673,-122.3173820767618,68.0,40,93.0
6852243,4308027,Trang,Yesler Terrace,Seattle,47.60233644878557,-122.31866792061248,89.0,6,97.0
9317101,22061910,Casey,Yesler Terrace,Seattle,47.60559023012555,-122.32105525919368,70.0,1,100.0
6555128,9858405,Kahyee,Pioneer Square,Seattle,47.602025590460656,-122.32688258523208,160.0,32,91.0
6228959,1319017,Pj,Pioneer Square,Seattle,47.60209069332544,-122.32543690801556,128.0,22,78.0
8446689,23709757,Tamara,Pioneer Square,Seattle,47.60068755556569,-122.33469389773336,249.0,4,95.0
8064351,42591641,Asher,Pioneer Square,Seattle,47.60057321582399,-122.33086541744464,50.0,14,94.0
6662639,11401309,Travis,Pioneer Square,Seattle,47.60089526702043,-122.33558977669134,175.0,4,95.0
3273240,13697241,Bonnie,Pioneer Square,Seattle,47.60056684369136,-122.33430511441074,250.0,35,99.0
5957039,68389,Elle,Pioneer Square,Seattle,47.60177713594509,-122.33276572671521,110.0,14,94.0
3449059,6372203,Darcy,Pioneer Square,Seattle,47.600008919618894,-122.33528130277978,144.0,92,85.0
789229,1872473,Trong,Pioneer Square,Seattle,47.595828497015326,-122.33234611094812,149.0,45,94.0
4008373,8534462,Daniela,Pioneer Square,Seattle,47.60222233407272,-122.33490050276336,350.0,26,98.0
5913611,12433067,Chris,Pioneer Square,Seattle,47.6022023969175,-122.33506278621219,95.0,11,91.0
8310576,12590022,Justin,Pioneer Square,Seattle,47.598893485981215,-122.33349277559105,120.0,10,100.0
4811583,24689607,Garo,Pioneer Square,Seattle,47.60225657747136,-122.3350513428008,199.0,4,80.0
3333971,6372203,Darcy,Pioneer Square,Seattle,47.60092837210805,-122.3322627174985,145.0,99,87.0
4226386,21933958,Benjamin,Pioneer Square,Seattle,47.60164256598255,-122.33357723261456,75.0,2,100.0
3497530,10372748,Anna,Pioneer Square,Seattle,47.60279420404356,-122.33564378929962,350.0,1,100.0
8338155,41925688,Caitlin,Pioneer Square,Seattle,47.60480460155016,-122.328060409843,65.0,1,
1080097,5941255,Seattle Unique Loft,Pioneer Square,Seattle,47.59386242328961,-122.33449525582412,149.0,100,93.0
4593740,23316664,Shellie,Pioneer Square,Seattle,47.60227060348139,-122.33623859640349,150.0,80,98.0
6747473,35326299,Erica,Pioneer Square,Seattle,47.602729335491006,-122.33454668846748,150.0,40,96.0
3821663,6372203,Darcy,Pioneer Square,Seattle,47.60246536436639,-122.33378368726677,160.0,74,88.0
5021969,6372203,Darcy,Pioneer Square,Seattle,47.601027874069274,-122.3346014585082,170.0,42,87.0
4574039,23709757,Tamara,Pioneer Square,Seattle,47.59894233023168,-122.33693632643437,300.0,44,95.0
4105164,20695413,Harry,Gatewood,Seattle,47.54430132154804,-122.38598316628077,59.0,53,98.0
2865992,14649444,Mike,Gatewood,Seattle,47.539740243951215,-122.38232059437964,88.0,55,99.0
1205666,6584748,Sean,Gatewood,Seattle,47.5289552904142,-122.38594377872809,75.0,146,98.0
5651254,2419057,Amy,Gatewood,Seattle,47.54233256179971,-122.3906288853628,95.0,3,100.0
1594412,1288618,Chris,Gatewood,Seattle,47.5374249870235,-122.37786622622495,125.0,2,90.0
7717653,32020176,Phil,Gatewood,Seattle,47.53357553877368,-122.38120272272593,245.0,0,
4808896,24768603,Lieschan,Gatewood,Seattle,47.545932069381024,-122.38262126666932,153.0,8,95.0
7533537,6645576,Janet,Gatewood,Seattle,47.5292000902954,-122.38564003924304,85.0,9,100.0
5978216,31036041,Marlee,Gatewood,Seattle,47.54570685346311,-122.38180415312357,65.0,33,95.0
6134382,20695413,Harry,Gatewood,Seattle,47.543510530305824,-122.38471940877169,59.0,36,98.0
9813684,50554731,Irvin,Gatewood,Seattle,47.5371649472752,-122.39413276345113,45.0,0,
9846066,46678624,Jane,Gatewood,Seattle,47.5446206010773,-122.38105434218392,150.0,0,
10122924,51946984,Larry,Gatewood,Seattle,47.54023940639879,-122.3874740207102,75.0,0,
1259305,6857832,Patrice,Gatewood,Seattle,47.52928295311573,-122.38159015581776,250.0,1,100.0
7452021,39026781,Eliza,Gatewood,Seattle,47.538086931492145,-122.39311722812,125.0,6,100.0
193836,583579,Amy,Gatewood,Seattle,47.535700647562294,-122.38631240820723,80.0,92,93.0
7902229,41667612,Nathan,Gatewood,Seattle,47.54283416507775,-122.37775861421316,150.0,0,
3994397,9545321,Fran,Gatewood,Seattle,47.53556400923613,-122.37997549935615,75.0,12,98.0
6744143,1729224,Marlow,Gatewood,Seattle,47.5392388755409,-122.39570443121464,195.0,13,87.0
6554352,34279441,Scott,Gatewood,Seattle,47.540575382443855,-122.3865409692964,57.0,15,97.0
9186256,22764472,Krystal,Gatewood,Seattle,47.54394244673478,-122.38623656446391,159.0,1,80.0
9219567,47941400,Tony,Gatewood,Seattle,47.54405829982496,-122.38254188450868,325.0,0,
6278680,5407579,Gina,Arbor Heights,Seattle,47.512864920256604,-122.37903344956905,100.0,11,98.0
5252543,23498834,Ali And Dirk,Arbor Heights,Seattle,47.512481784729566,-122.38714672316792,54.0,6,100.0
9296887,36448928,Matt,Arbor Heights,Seattle,47.505469468439436,-122.38063615800941,55.0,0,
8431178,2028319,Nicole,Arbor Heights,Seattle,47.51624262588068,-122.38459959704441,225.0,0,
353347,791459,Kathy,Arbor Heights,Seattle,47.50508834369015,-122.3782388157457,200.0,29,96.0
838764,1201633,Wayne,Alki,Seattle,47.57700793740527,-122.41166700268096,240.0,17,96.0
7349029,38502645,Ron,Alki,Seattle,47.5718911519566,-122.40739056923469,100.0,27,99.0
8194782,43225269,Holly,Alki,Seattle,47.5737082583164,-122.4150250206005,100.0,7,100.0
8703208,40548312,Angela,Alki,Seattle,47.57822274876536,-122.41297509483515,119.0,4,100.0
10339145,9893440,Cheryl,Alki,Seattle,47.57418563012765,-122.41541701923137,219.0,0,
3251016,16444568,Desiree,Alki,Seattle,47.57450451620382,-122.4129798367683,249.0,8,94.0
7513623,430709,Sea To Sky Rentals,Alki,Seattle,47.57399944611516,-122.41147001291664,265.0,0,
9521903,6146718,Laine,Alki,Seattle,47.57768145487545,-122.41136943694208,124.0,0,
4379551,19137950,Margaux,Alki,Seattle,47.576517464414025,-122.41108586541057,100.0,0,
803902,4047435,"Sue (Joe, Brody & Charlie)",Alki,Seattle,47.5763776490437,-122.4085242090064,250.0,7,97.0
5686178,29483577,Suzanne,Alki,Seattle,47.580738915911596,-122.40672908603099,40.0,2,100.0
8617043,16073490,Esther,Alki,Seattle,47.57865214784334,-122.40518823565424,100.0,3,93.0
9545664,19387667,Pilar,Alki,Seattle,47.56784938778625,-122.40974189101641,99.0,0,
7096547,21574650,Dylan,Alki,Seattle,47.57761916015534,-122.41366735523943,135.0,1,100.0
8784239,46042257,Josh,Alki,Seattle,47.56739223318918,-122.40968312954868,90.0,0,
3168651,3319942,Jami,Alki,Seattle,47.58154504608365,-122.4037086392134,90.0,16,91.0
7776701,40912896,Diane,Alki,Seattle,47.57685345144482,-122.41636191405388,269.0,2,100.0
5862552,22764472,Krystal,Alki,Seattle,47.570294358921,-122.40212665704313,325.0,19,94.0
9696532,16073490,Esther,Alki,Seattle,47.57841867909087,-122.40712143658442,350.0,0,
6412566,22764472,Krystal,Alki,Seattle,47.569349342058274,-122.40334526705792,95.0,17,89.0
6578147,34411679,Kim,Alki,Seattle,47.575688548832595,-122.41545457464815,120.0,2,90.0
4022127,5790470,Francesco,Alki,Seattle,47.58160430577848,-122.4043662004681,79.0,61,90.0
3265292,6349747,Joanne And Jeffrey,Alki,Seattle,47.57613116345623,-122.41223469163836,130.0,54,97.0
3505739,1801138,Shauna And Ben,Alki,Seattle,47.57400291694791,-122.41721881425622,129.0,57,94.0
9174507,325970,Xiao Yu,Alki,Seattle,47.5749400177391,-122.40455080314811,399.0,0,
9796540,25516226,Jessica,Alki,Seattle,47.573421800182636,-122.41096330073697,350.0,0,
3005854,15318158,Krystle,Alki,Seattle,47.57704075132939,-122.41048671948455,42.0,5,96.0
3898692,6614779,Alex,Alki,Seattle,47.56889830356046,-122.3991592715513,95.0,34,95.0
7502246,1801138,Shauna And Ben,Alki,Seattle,47.57845414855461,-122.40714269468448,109.0,21,92.0
6002165,4634468,Amy,Alki,Seattle,47.5659841883333,-122.39970736228642,225.0,2,100.0
4887845,21574650,Dylan,Alki,Seattle,47.577037804013024,-122.41380164048266,235.0,1,
8132007,42941938,Sandra,Alki,Seattle,47.580766752461436,-122.40371035712543,85.0,10,100.0
10183490,37077010,Annie,Alki,Seattle,47.58876033423778,-122.39492454241785,150.0,0,
8170683,43121592,Brooke,Alki,Seattle,47.574664594058625,-122.40982214317336,218.0,0,
5229971,3047418,Bow,Alki,Seattle,47.5779331232345,-122.4101447891087,120.0,6,93.0
4597013,23827679,Bruce,Alki,Seattle,47.561296026912224,-122.40026183630944,225.0,0,
3818746,33360,Laura,Alki,Seattle,47.584646592068516,-122.39880012393364,350.0,10,100.0
6644854,3681393,Ryan,Alki,Seattle,47.56499677957059,-122.40642956604404,250.0,31,88.0
117165,559827,Judith,Alki,Seattle,47.56841922591497,-122.4066165075231,100.0,102,98.0
5015262,325970,Xiao Yu,Alki,Seattle,47.57446873501646,-122.40316810156295,79.0,0,
3868844,559827,Judith,Alki,Seattle,47.56895311812489,-122.40759757029757,300.0,10,100.0
7455068,5790470,Francesco,Alki,Seattle,47.58126125890561,-122.40581823396988,59.0,15,99.0
8102349,42415214,Jay,North Admiral,Seattle,47.579396211738384,-122.39275970472531,69.0,4,95.0
6694276,3078136,Elizabeth,North Admiral,Seattle,47.58669747810401,-122.38743658141459,180.0,0,
8373832,5570855,Marian,North Admiral,Seattle,47.58263777672379,-122.39935280376258,450.0,0,
426089,2118351,Daniel,North Admiral,Seattle,47.58563440896928,-122.37933295401052,219.0,29,92.0
7561333,3271389,Jonathan,North Admiral,Seattle,47.581278396490504,-122.38508496473905,70.0,28,99.0
2638086,13364937,Kelly,North Admiral,Seattle,47.58423904063197,-122.3868915625672,140.0,15,97.0
10121329,6162826,Jenna,North Admiral,Seattle,47.58168427232789,-122.37444525214016,200.0,0,
5324459,2287724,Peggy,North Admiral,Seattle,47.577834052300084,-122.38928546684437,54.0,31,95.0
233502,1215564,Danielle,North Admiral,Seattle,47.57326555829689,-122.37436117067983,60.0,1,90.0
7651148,26378802,Chelsi,North Admiral,Seattle,47.57289171398944,-122.38585474560774,66.0,9,100.0
86185,192355,Jane,North Admiral,Seattle,47.58239154799496,-122.39447761315976,79.0,36,93.0
2522091,12913415,Michelle,North Admiral,Seattle,47.586756271368465,-122.39198241073395,195.0,33,99.0
7665392,9835237,Gabriela,North Admiral,Seattle,47.579706027820045,-122.37923221136562,105.0,12,98.0
1000883,5486919,Nicole,North Admiral,Seattle,47.58044917939991,-122.3968705675228,100.0,18,99.0
7563243,3740080,Ted & Lisa,North Admiral,Seattle,47.584036655572106,-122.38667043229285,100.0,25,100.0
251922,512084,Edwin,North Admiral,Seattle,47.58143267810479,-122.39410902783621,93.0,122,95.0
1225820,6530057,Chelsea,North Admiral,Seattle,47.578556008743256,-122.39484640673756,85.0,37,98.0
353110,1788284,Eric,North Admiral,Seattle,47.580028809847256,-122.39025109179285,135.0,11,96.0
4384800,22764472,Krystal,North Admiral,Seattle,47.58257499061229,-122.38495484920756,195.0,20,97.0
8538630,22764472,Krystal,North Admiral,Seattle,47.5829513464959,-122.38701155807091,95.0,0,
5751177,26378802,Chelsi,North Admiral,Seattle,47.5735660706677,-122.38700676567845,129.0,8,95.0
3124961,5014920,Jeff,North Admiral,Seattle,47.57477347497297,-122.3818521633808,225.0,1,100.0
6436772,33601572,Bill,North Admiral,Seattle,47.57120748820738,-122.3920486063657,350.0,2,80.0
7499506,178552,Rebecca,North Admiral,Seattle,47.5713534107058,-122.37557989787994,120.0,7,100.0
3403858,16791036,Lauren,North Admiral,Seattle,47.57332445271772,-122.39551100742418,200.0,8,95.0
746380,2942022,David,North Admiral,Seattle,47.573017615436754,-122.38744713271272,69.0,94,95.0
7229743,25239442,Roger,North Admiral,Seattle,47.584682593524974,-122.38621185476342,199.0,0,
7547611,5029583,Kate,North Admiral,Seattle,47.57290027493866,-122.38593771282066,225.0,3,87.0
2906694,13703145,Leslie,North Admiral,Seattle,47.57463808365612,-122.39503268110272,81.0,58,87.0
7454026,39037843,Joseph,North Admiral,Seattle,47.58723055601853,-122.38001565840624,495.0,7,97.0
4651974,19870914,Janna,North Admiral,Seattle,47.57616750607777,-122.3715806271944,65.0,0,
6847052,26378802,Chelsi,North Admiral,Seattle,47.572113382122325,-122.38591705137121,101.0,8,100.0
1538865,8204725,Christine,North Admiral,Seattle,47.57356203940264,-122.39099294112131,90.0,16,96.0
3061918,15566972,Scott,North Admiral,Seattle,47.57190254895161,-122.37893191360172,90.0,20,96.0
7773851,983759,Jason,North Admiral,Seattle,47.57274384773297,-122.381833166746,185.0,2,80.0
2536507,5570855,Marian,North Admiral,Seattle,47.58274073060682,-122.39808406205265,99.0,105,98.0
8409773,44299760,Gebran,North Admiral,Seattle,47.57342732844928,-122.37174585695685,99.0,0,
7131797,37349992,John & Bridget,North Admiral,Seattle,47.576581719480465,-122.3886757752433,89.0,15,100.0
10331249,534587,Cynthia,North Admiral,Seattle,47.572095417758035,-122.39111040513096,45.0,0,
9883943,28943976,Isai,North Admiral,Seattle,47.58893774261446,-122.38214354038188,130.0,0,
6956938,5091410,Mumtaz,North Admiral,Seattle,47.584950992182094,-122.38161717684736,90.0,23,96.0
7869223,12967352,Meghan,North Admiral,Seattle,47.58044817334773,-122.39779195646824,200.0,1,100.0
7278583,34656171,Sharon,North Admiral,Seattle,47.59114113235604,-122.38644507606152,225.0,2,100.0
6796246,5091410,Mumtaz,North Admiral,Seattle,47.58273995079724,-122.38107273722584,90.0,34,95.0
5991734,23169254,Jessica,North Admiral,Seattle,47.57586831991014,-122.39842757486672,90.0,31,97.0
